Names;Mesure0;Mesure1;Mesure2;Mesure3;Mesure4;Mesure5;Mesure6;Mesure7;Mesure8;Mesure9;Mesure10;Mesure11;Mesure12
FerFort;0.4836644797892076;-0.911097196481588;-0.8052323408206051;0.1692135547070066;-0.4090685901743707;0.3134574465106932;-0.340092383384057;-0.2675417162354454;-1.153005740026912;0.5257608782208194;-0.4932623590926111;-1.06085951681492;-0.0345305780925711
FerFort;0.5121702703009199;-0.9341370370045229;-0.7974598971249788;0.2789984905871727;-0.5361970283324853;0.376454442676428;-0.2336822637628129;-0.2533918527747032;-0.8943699101330351;0.396360128891134;-0.689402523341125;-1.127678281916442;0.1123634725259333
FerFort;0.5413794529656197;-0.9251487282566186;-0.8161980970324489;0.2049912020374891;-0.5504960637102108;0.3535130653854566;-0.2587660911241918;-0.2175443543963982;-0.9234080666803174;0.3963224276499071;-0.6197800902964276;-1.217544354396398;0.03848740698753295
FerFort;0.5090753492874347;-0.9514900752325735;-0.8531491071180684;0.2863985832488483;-0.5816743550158032;0.3746023243339749;-0.2301720163416785;-0.2641406834206967;-0.9144187638569911;0.420156826116987;-0.7228153386230622;-1.082684685400716;0.1410985639928404
FerFort;0.5792469406610188;-0.9410076607931699;-0.7461424008624069;0.2670190451955639;-0.3939598827510444;0.3626307179783395;-0.2788759008144015;-0.2580257618412813;-1.100417908479613;0.3527674367778677;-0.6054168541143236;-0.7737259224944956;-0.01810094857912992
FerFort;0.630160319116077;-0.8836057443375439;-1.083418638978558;0.1171150765447828;-0.3754005056651424;0.2827584679822002;-0.3348226321566306;-0.2705052823357026;-0.8502888789525128;0.4068356310123866;-0.4470363333093754;-2.050418378875633;-0.5360974372305607
Gourgé-Viennay;0.6306517761621766;-0.9517280755045324;-0.3579934729607012;0.251015378322589;-0.2365713100752385;0.3381655540414892;-0.2718633669577486;-0.2764835645944937;0.2889475313713075;0.3465444856142599;-0.5728933626217299;-0.5250727114972813;0.1959678119916834
Gourgé-Viennay;0.6237280985284523;-0.9755389926153398;-0.3491196554279329;0.2659053130643971;-0.1955357373701028;0.3445540090981376;-0.2821728657973196;-0.274347528285363;0.2831228445544887;0.3602531093078531;-0.5843323666022707;-0.4802437689670909;0.3170578355117786
Gourgé-Viennay;0.6212947983073239;-0.9411363985223232;-0.3571209098880035;0.2579040586043265;-0.2421663941863044;0.3418490944480154;-0.2714087966814209;-0.269253484655286;0.2781800145786381;0.3311910262659589;-0.5968812488130619;-0.5472552463271532;0.203546396281734
Haims;0.566676698419986;-0.9220347831566775;-1.434871590142875;0.2057517963244486;-1.434871590142875;0.2835114552372793;-0.3608915377810573;-0.3714846112784815;-0.8658322679726547;0.5210908996907242;-0.7082607983484437;-0.9577503354232121;-0.1643591184828315
Haims;0.4591563290232563;-0.9209509025137648;-1.20725764135704;0.2584555976933933;-1.20725764135704;0.3220871461725296;-0.3242274482940644;-0.3553201768124774;-0.5986127695024853;0.5586591526095925;-0.7043755244929557;-1.071595039356967;-0.07514032012161631
Haims;0.5227295863726213;-0.9619636194880217;-1.306574186458404;0.2270284242137073;-1.306574186458404;0.2443332824221776;-0.3989836982397834;-0.3843101916318474;-0.7529608242018974;0.5965158005335403;-0.6490933878903865;-1.280813324313982;-0.2718120801991915
Haims;0.6457263942023759;-0.9634339375435257;-1.382563245285501;0.1686051394827133;-0.9682328204252943;0.2761817570898035;-0.381728865620776;-0.3661728290973318;-0.5988795063018966;0.5152752329557688;-0.7444581497728995;-0.8361154991898709;-0.05915246974416322
Hurepoix;0.585647941600171;-1.005013409740565;-1.578274788094702;0.3001578678811692;-1.343020122181221;0.2284529006181928;-0.3962247777621821;-0.4221745193226576;-0.9824905019069126;0.5413821195818818;-0.7193554988157222;-1.882547530955846;-1.148314957489641
Hurepoix;0.6012393971216117;-1.022104624322995;-1.65489999055882;0.3249953959703609;-1.396533619845742;0.2395318579259649;-0.3782129143386894;-0.4306175305563056;-0.9277030138256486;0.5264873617873267;-0.7645328429219491;-1.951196815217115;-1.011436220840741
Hurepoix;0.4748344840558274;-0.9661904253155584;-1.629374767693728;0.2176032433159496;-1.268220715813855;0.2386782693995944;-0.4066068759736483;-0.3964432316057458;-1.226009436325424;0.6701959295495268;-0.5753690567830194;-1.715231892993167;-1.085701237661486
Hurepoix;0.4166261617888507;-0.9539434340840234;-1.598737471266977;0.2098390603190463;-1.261986259943182;0.2467907762930115;-0.3955330970846698;-0.3838306393921502;-1.272350179464065;0.7113088513682753;-0.5680001808785673;-1.641999329403162;-1.125073305304907
Hurepoix;0.4568480683870719;-0.9801160481866726;-1.586278465297201;0.217105586598255;-1.233887822160576;0.2424744513655939;-0.3954112149805924;-0.3969431195033397;-1.338608040205042;0.7031055127046852;-0.6219262173166373;-1.62628691395337;-1.004612233116023
Hurepoix;0.6311205556186119;-0.9715269818849664;-1.394890460502342;0.2689501753517933;-1.067653776498776;0.2754796974148328;-0.3410220063214846;-0.3508611138427769;-1.288525485248821;0.4223173647573366;-0.7305094332696036;-1.982642986790428;-0.6860590414046182
Hurepoix;0.4674781879921055;-0.9592226323090123;-1.712017748953739;0.3342822706992299;-1.194601899374904;0.2855627769228477;-0.3483274401801664;-0.3554342357409845;-1.445498604417922;0.5128964093586614;-0.6934212604620809;-2.694288981993308;-2.019121892329914
Hurepoix;0.4548417889012888;-0.958680777982923;-1.697041752086374;0.2633531323618419;-1.237743155686692;0.2601946131170121;-0.3687494272751637;-0.3695436749030863;-1.33759754934153;0.6100295316228785;-0.6128202813992258;-2.274465962711433;-1.330273691429258
Hurepoix;0.5243671387599402;-0.9584047682878909;-1.492920496134221;0.2325599593830283;-1.092781523362245;0.2417940666117326;-0.3864172430701585;-0.3801658293684176;-1.301665295814234;0.5816434995133388;-0.5761326546779417;-2.27550336131694;-1.161046354920772
Hurepoix;0.551040061871745;-1.019025997353321;-1.290220804570593;0.3222459251417571;-1.01496453590631;0.2222712061420904;-0.4024494910016783;-0.4250823866268183;-0.8308366166743714;0.5708223969666362;-0.5669919688412752;-1.738306080931806;-0.5934975433825083
Hurepoix;0.5584219313436534;-1.031695728782138;-1.312400519320677;0.3172378157926614;-1.04501781119184;0.2111508209243613;-0.4153770957008427;-0.4410346344057896;-0.8398353949536194;0.5970706160516119;-0.6056917295901982;-1.672462227567527;-0.6078128301772234
Hurepoix;0.5606336059406622;-1.022798078013056;-1.33838539141642;0.3135916965441923;-1.068432171930792;0.2060289148919887;-0.4178474946007875;-0.44162666784029;-0.8453513804047441;0.5901994433684914;-0.6171517546631975;-1.758313064179547;-0.626961194428783
Hurepoix;0.5629846451506777;-1.018542215294983;-1.3586718632657;0.3081654746207925;-1.074393973617624;0.2032447262401609;-0.4248754027264283;-0.4450262838902841;-0.8400063035674319;0.5924183794137965;-0.609557382189158;-1.803482861537503;-0.6356303265145262
Hurepoix;0.4296867190647524;-0.892499164546182;-1.297869239672254;0.1520076672126254;-1.095358087972093;0.3443001029555901;-0.3057919126181623;-0.2580039883217886;-0.4419466303169974;0.5688087665905919;-0.5758277786111283;-1.778933764817849;-0.460175002193436
Hurepoix;0.5449846710284454;-0.9411671731799338;-0.640833720539207;0.2653819499466428;-0.5918813417228024;0.3914007529706154;-0.2382250763413392;-0.2595201343500971;-0.8257273579731566;0.3903206865549427;-0.6928584957037843;-1.534045120969902;0.07558054001062064
Hurepoix;0.5426455713155762;-0.9386903078358632;-0.5136610597912941;0.2381702950559144;-0.4943464682322687;0.391377895984927;-0.2386820109779004;-0.2594509312228559;-0.7415564460406044;0.4173253726872284;-0.6228985557738352;-1.413507607645961;0.09587628636533185
Hurepoix;0.4976359832924349;-0.914864423040024;-0.6603133727557158;0.2422453670973204;-0.6575613146726623;0.4048397512100796;-0.2312761565343588;-0.2470587086674328;-0.7723495981446538;0.4220417813177018;-0.6450807293276102;-1.6787506137426;-0.1768673293313024
Hurepoix;0.4816797399408046;-0.9123244953573992;-0.8374847158302542;0.2575949735428134;-0.788366363293326;0.4133113631753973;-0.2197301274523134;-0.2276933934348815;-0.819107021618861;0.4007431753086625;-0.6882512104100582;-1.765637106724765;-0.1619676219602326
Hurepoix;0.5079881348804856;-1.02600053360984;-1.82007335206979;0.3856687939202574;-1.346179502536939;0.255915698526493;-0.3685782269352831;-0.4175027162235778;-1.422259183302599;0.549846321032673;-0.7333046216188384;-1.629748418558371;-0.5652437786539382
