Names;Mesure0;Mesure1;Mesure2;Mesure3;Mesure4;Mesure5;Mesure6;Mesure7;Mesure8;Mesure9;Mesure10;Mesure11;Mesure12
Champagné;0.4446497536142533;-0.9644510533707324;-1.188603757896653;0.1500222495594024;-0.957611628840427;0.2413889096794661;-0.4058567558238604;-0.3644640706656355;-1.031397843001346;0.7342431208627129;-0.5202575009922523;-1.397555479106021;-0.4407458673426128
Gatinais;0.3926361950619384;-0.8981835340768727;-1.340140371733284;0.1064263804408108;-1.057054620326094;0.2455351689490795;-0.4422515784271481;-0.3499707170966115;-1.381326299219476;0.7490916756707342;-0.4286023035016928;-2.264419657795166;-0.7554861317451329
Gatinais;0.3947951526445781;-0.9094638131496015;-1.248872043224535;0.11469906381624;-0.9308692328917793;0.2444647557333184;-0.4396051772058278;-0.3422559652910633;-1.329945642949865;0.7422255619798457;-0.4435288129904307;-1.883601151305866;-0.5042389704353776
Gatinais;0.415255480026107;-0.9093791485332887;-1.002879092004034;0.126284919590941;-0.7844404119249888;0.2496892045993537;-0.4348741335442274;-0.358655119774507;-1.27800851769508;0.7264938686907474;-0.4488740934651099;-1.592974291302353;0.2083100824548834
Gatinais;0.31407514106303;-0.9424779974249986;-1.096762037721149;0.09496173736720581;-0.8310948916931342;0.1585104673821567;-0.5223193114293484;-0.4128703090124155;-0.9012164992431232;0.9463114280071769;-0.2443745603506924;-1.512559474140192;-0.2161109706646971
Gatinais;0.3056061015060905;-0.9656803998425105;-1.301472501765704;0.2853713323573495;-0.8740775137553904;0.198407429204849;-0.4351333344718998;-0.3988589761291781;-1.075076124398627;0.7735619421082482;-0.4153777597361359;-1.97816611139057;-1.290191491356015
Gatinais;0.4383583373712712;-0.9684119328598029;-1.084827221402508;0.204616754098673;-0.6324392886426343;0.2061114743779004;-0.4460029490983912;-0.4088611410938245;-0.7754378437710665;0.734297982483683;-0.462528967898554;-1.419342361271034;-0.4744078481070853
Gatinais;0.4235218337578701;-0.8635384215399742;-0.9627980948253898;0.1165140219424969;-0.6806272660226032;0.3370522863101024;-0.3417232806509789;-0.2669808773439775;-0.7911800690106473;0.5904834431835841;-0.5872585000406088;-1.660200247343431;-0.4922711739336914
Gatinais;0.4235273795630965;-0.8463828155234995;-1.064589259458029;0.09529510104665384;-0.7412351470365972;0.3485446343359411;-0.3361016905644885;-0.2508690046350905;-0.8670815004473416;0.5784293395488396;-0.583666715858218;-1.92326010666156;-0.9143896831909196
Gatinais;0.4901277424357886;-0.9325483699565733;-1.111932248892174;0.1741692952948373;-0.7486552038052721;0.2399416805269867;-0.4115763024757628;-0.3554663507242355;-1.033247055990316;0.6237176829501827;-0.4959677925364594;-1.242861349189661;-0.389606413917164
Gatinais;0.4862441465391998;-0.946563057193341;-0.8665692861530441;0.1517111307633061;-0.5970999874285472;0.2282249916364214;-0.4305702123898355;-0.3593946212667237;-0.9274701152843187;0.6680024011575589;-0.4457039555188927;-1.640680558734948;-0.2120059330867416
Gatinais;0.3377277040151085;-0.8675985986464911;-1.196602362174288;0.131784931473339;-0.9021071572190085;0.2807845894876149;-0.4480484277289354;-0.3136274451580947;-0.9719132325110871;0.7117134083161356;-0.4198666175681764;-1.823215378322672;-1.217955495042378
Gondreville;0.5893018969285805;-1.053630977602193;-0.4573233151633216;0.3644085065267225;-0.1785697142104926;0.3488566588205656;-0.2243272047711679;-0.3216607131632486;-0.2623467119472666;0.4215812873101387;-0.7330474455625325;-0.7303245872270593;0.67408146369421
Gondreville;0.7129173693409063;-1.003182796160731;-0.4164976663997226;0.3797473700417033;-0.1834481714909233;0.3542548619108896;-0.2345768636833174;-0.3769465993405532;-0.3936347834402185;0.2874646561186736;-0.7465138445748353;-0.5678740376343062;0.7882942679059606
Gondreville;0.4468309279917687;-0.9552711680199364;-0.9023350928321379;0.3485646162433896;-0.452136480935356;0.3521456263054455;-0.2611536664783297;-0.3259370918253121;-0.3633824725452123;0.4858127156100897;-0.73342241840358;-0.6269670874892932;0.4581527866489227
Gondreville;0.4006848079547531;-0.9543833983940976;-0.9436595330023245;0.3958646199400653;-0.4808964283295292;0.3724643005218927;-0.2240049298064546;-0.3035903587421668;-0.0236890107295622;0.4614243292414457;-0.7239344770158236;-0.7502634157381728;0.3805727177427543
Gondreville;0.5593124450632858;-0.9918159023321245;-0.606861275084925;0.3914704982214494;-0.3149451381129584;0.3623819070145635;-0.2308326770854947;-0.3359927655189741;-0.4599410923892522;0.3770257245663629;-0.7580133389462628;-0.9531864999759936;0.3861451038690709
Gondreville;0.6460986727141083;-1.070786487430561;-0.3697031237811428;0.4124121842940325;-0.2251843330452459;0.3620133938647914;-0.2137483281721332;-0.3477782422271031;-0.4969906734803105;0.3600538726495237;-0.71821182980551;-0.7679946456102928;0.5351401739567336
Gondreville;0.5390110977802558;-0.9992857690484676;-0.6551174290437103;0.3717820932232687;-0.3430298336950346;0.3431369117737386;-0.2514905909898171;-0.3400075912834611;-0.5969699603161419;0.4285001693284045;-0.7523386527292926;-0.8017435089071538;0.4584428630557975
Gondreville;0.3300511091779608;-0.9832535534934874;-1.224846361305601;0.4392268509329724;-0.7791335708375627;0.3552029401111174;-0.2487204076599675;-0.3384868231094688;-0.8090967942150059;0.5524624164920222;-0.7215942497287807;-1.065923127386934;0.03433621699211276
Gondreville;0.4644569328344221;-0.9796252796841687;-0.6944858791359211;0.4042545583475332;-0.4064617334876768;0.3848077474225917;-0.2084648358905408;-0.3147244504960158;-0.5658538544783865;0.4256382389982281;-0.7567375475581544;-0.8061424037360156;0.4338451443669724
Gondreville;0.5435163706689097;-0.9789966822495586;-0.9346339563783563;0.3674164008980516;-0.4003291511327776;0.3499396296625843;-0.2826455470467322;-0.3353330679986011;-0.2051213574796951;0.4033969786811968;-0.6775317396469662;-1.182478891704833;-0.1915177508882699
Gondreville;0.6866888737075416;-1.00496380570345;-0.9261383929259591;0.4010948836067958;-0.1141845005752957;0.3097210711332119;-0.3148330609530328;-0.3747583964815711;-0.5700184545362588;0.2919384448706832;-0.7377632387279691;-0.02763350678384935;0.9947907005243604
Gondreville;0.6071867548265297;-0.9855491818820769;-0.3970317638694576;0.3765097974850733;-0.1361189914134588;0.3446814478819273;-0.2643027828349058;-0.3378133419679072;-0.390069535865436;0.339665971538381;-0.7080002820676187;-1.048702982495551;0.5887577408735591
Gondreville;0.618131428017016;-1.022773758622236;-0.3750125361393255;0.3923726495150097;-0.2157273731235132;0.3558406377319212;-0.2784064499223464;-0.3310648552027171;-0.4361747948817167;0.3433345362929261;-0.7168954272773089;-1.223159457893197;-0.2861777404574548
Gondreville;0.6155844757791564;-1.026251325650291;-0.450439879404585;0.374928630440875;-0.2193965071693764;0.3560559979054385;-0.2673896378049312;-0.3347550245589426;-0.3341272800768655;0.3704932439892004;-0.6835480626183229;-0.7684704180362747;0.5226123703802721
Gourgé-Viennay;0.6529051783025104;-0.9779099842139272;-0.4872159223049908;0.3626285527337276;-0.2300914123400912;0.3554893045933758;-0.228247271641721;-0.3201259073641001;0.1805961000406413;0.2825021605417901;-0.6469167651725027;-0.3593638433166289;0.5275630097265993
Gourgé-Viennay;0.6149305219325816;-0.9871294693953808;-0.5986653526072208;0.3107648124157418;-0.3519930192658323;0.3411474414094626;-0.2545043326453075;-0.2912951789122206;-0.007928391376649246;0.3527293139592778;-0.620941747318373;-0.3796358747981297;0.6712594403678791
Gourgé-Viennay;0.6157983391545838;-0.9524033849124113;-0.5402229371257634;0.2906346637738833;-0.4083353405621356;0.3468132699881017;-0.2527101589572965;-0.2841728230736128;0.058320480479362;0.3301432050575568;-0.5602929199010975;-0.4188007742403006;0.7064026953733948
Gourgé-Viennay;0.6301950642669425;-0.9495885323498677;-0.4159859216777571;0.2499838225553364;-0.4605680543304975;0.3568364952008196;-0.2608721623794018;-0.2520685944090816;0.1887141658164138;0.3214782399366702;-0.6273692376159484;-0.4617434122384322;0.4230166571267977
Gourgé-Viennay;0.642911785820542;-1.002812706562252;-0.3151237126359221;0.3278091618948511;-0.131479315689795;0.3928944206774938;-0.2154794126406133;-0.2716580188548318;0.167674674975431;0.3037497777016904;-0.6518692605664378;-0.3803595565924461;0.3579457217271609
Gourgé-Viennay;0.6398715815684024;-0.9453634817973728;-0.4190242044075289;0.2225443282041071;-0.3433034904694104;0.3760277965143162;-0.2477854481462597;-0.2327137801701615;0.19199062957336;0.3156613521950244;-0.6125212148030214;-0.6206695679355982;0.2032391730087206
Gourgé-Viennay;0.6059442204016241;-0.9557366089396653;-0.5537566224658876;0.2959129806228527;-0.2775502105269386;0.3391620686728176;-0.2750030215130588;-0.2852826607576293;0.2737562427472562;0.3391620686728176;-0.6196324017339754;-0.3962886610306677;0.712980158998515
Gourgé-Viennay;0.6443935958448841;-1.000418375904028;-0.6669363564589091;0.3242897192335856;-0.3324826053079782;0.3648759148714613;-0.2459909505369369;-0.292554658408027;0.141949510900903;0.3242897192335856;-0.6566363998190972;-0.3964904484409466;0.7247043470334786
Gourgé-Viennay;0.6108059583891692;-0.9599534098867224;-0.7587191154682859;0.2484594691588375;-0.5948623128296162;0.3249626318060155;-0.3083416884947476;-0.3007111352722661;0.2265576277110077;0.4013991176109819;-0.5719039910208316;-0.6204164173020045;0.3467910693016882
Gourgé-Viennay;0.6200483720190088;-1.000007562212542;-0.3657628875131779;0.3362981937999828;-0.1053507427574607;0.3717705119622018;-0.233137322238587;-0.307770940535491;0.1698024688131482;0.3514319369290401;-0.666792883177159;-0.2174246970298229;0.7373074341996969
Gourgé-Viennay;0.6208234357543895;-1.010112683309802;-0.6121726746377645;0.3273465779808541;-0.4218409764674729;0.3273465779808541;-0.2797342147221591;-0.3036082610765256;0.2040686253540186;0.3655509306510832;-0.5909833755678263;-0.4260642948245592;0.7302500061844418
Gourgé-Viennay;0.6388320862414196;-0.9865760875511251;-0.1651996831222013;0.2911130656092651;-0.2583167071131187;0.3244381290194571;-0.2766359493268543;-0.2727145278137612;0.2775825481597298;0.3293454635142012;-0.6030112038319313;-0.3832554437214186;0.3460971896083209
Gourgé-Viennay;0.625614930278267;-0.9764450610496954;-1.020864200838108;0.3230743435890473;-0.5220236964252096;0.2981617377294608;-0.2953295057707467;-0.324575035149861;0.2212183040481777;0.3523308223322414;-0.5870328477571225;-0.4963182961903078;0.4639829536181701
Gourgé-Viennay;0.6452280076648702;-0.9772546550283951;-0.9034684408674765;0.3680827648010283;-0.6304671688037389;0.3140155033464298;-0.2662289530685463;-0.3517135678509098;0.3269804805107974;0.3156574504134066;-0.6436954345374939;-0.4401354706334473;0.5772569381210113
Gourgé-Viennay;0.6468399181340889;-0.9911326290845178;-0.6296218860391551;0.3458099224701077;-0.307402591305236;0.3660133085583948;-0.2205345165913202;-0.2961746115424049;0.1430664686429863;0.2946574000227264;-0.6339866914416052;-0.3053394307414625;0.6768031415115321
Gourgé-Viennay;0.6829442927535434;-0.9934360860738263;-1.37963769147462;0.3850364851009165;-0.8153662610360571;0.3236536866440416;-0.2387108494821895;-0.3164294714034085;0.2588515654800176;0.2418847796227748;-0.6664272480239908;-0.6608592937850485;0.3293494336189231
Gourgé-Viennay;0.6424171889128831;-0.9961596362408417;-0.6728532458657083;0.3568686357539803;-0.6728532458657083;0.2991180305340482;-0.2641893718018975;-0.3320787434235752;0.2268304924343238;0.328952554997554;-0.6482307709573762;-0.5589098935588714;0.415282842834843
Gourgé-Viennay;0.6412885027795683;-0.9984175409929045;-0.625100007229199;0.3495651735754288;-0.625100007229199;0.3307480289255444;-0.2359339228646665;-0.2933353945890492;0.2179250241621926;0.3008992592269566;-0.6628885681185988;-0.4697639697641371;0.4832394675596392
Gourgé-Viennay;0.6952164332168156;-0.9974133930881843;-0.6321425011695148;0.3526659999354138;-0.6321425011695148;0.3484289469921593;-0.2192621427045407;-0.2915744615227621;0.106984641312422;0.2411054214587169;-0.6809264463603778;-0.4707744989345399;0.3929072187136613
Gourgé-Viennay;0.6077130193311586;-0.9581039447025888;-0.7278220275493696;0.2721779724506304;-0.6113164584779325;0.3105229645268501;-0.2788779985623272;-0.3193211463498865;0.1196557142102419;0.3975340992706862;-0.5687641077924688;-0.6556570000430011;0.3328758128042419
Gourgé-Viennay;0.7321873162089974;-1.05123980170832;-0.9263010651000196;0.4171075287038377;-0.8471198190523949;0.3373350034880884;-0.2123907109710643;-0.3286058791745073;-0.00202177903813805;0.2305508359699915;-0.733176466745558;-0.602018609802327;0.3028686374390812
Gourgé-Viennay;0.5971027301564016;-0.943347847339696;-0.5654778214429925;0.2465316962016184;-0.6712815476110314;0.3119246577636101;-0.2848748444581838;-0.2929463108981808;-0.02140977709271685;0.3926597318798566;-0.5749709749768218;-0.662387834451049;0.2607721353162287
Gourgé-Viennay;0.6880156133979337;-1.005491495236583;-0.4826127499562453;0.334456566457768;-0.306521490900564;0.31326726738783;-0.2602214712475948;-0.2940357793525043;0.07968011450022938;0.2770550947333852;-0.6493062346715464;-0.2751130266489399;0.9945085047634171
Gourgé-Viennay;0.5982655518183844;-0.9653002822311694;-0.509368326581445;0.1896016777545737;-0.3155483005653322;0.3509696799895485;-0.2789194052031711;-0.2263499337601834;0.1896016777545737;0.4037829864183944;-0.5259675884009067;0.02923682206732847;0.8076497744666664
Gourgé-Viennay;0.7061413965598203;-1.02521338075349;-0.4751823894295379;0.3526566451432133;-0.5165750745877631;0.3127286982432619;-0.2588964997185785;-0.3463133591928056;0.1819604179742381;0.3127286982432619;-0.6244804718972826;-0.3333052309049584;0.522839044588374
Gourgé-Viennay;0.6971887131031189;-1.016259114601523;-0.4860811305796858;0.3496094409127397;-0.5083575252908381;0.3027939851957311;-0.2846840062592343;-0.3262132834871191;-0.02293499385333631;0.2956742440727831;-0.6567773577486609;-0.182885073159197;0.7618921357821209
Gourgé-Viennay;0.7128732619099717;-1.022779758852756;-0.4714124757609811;0.3493830297591948;-0.4512090896726941;0.3169579398043486;-0.2470891070167693;-0.3357498737609081;-0.00124008099664652;0.2962733409444976;-0.6632980019998943;-0.1591545003341689;0.7578182274779747
Gourgé-Viennay;0.6047097688590023;-1.033779488095635;-0.5814818171010049;0.3670462088138907;-0.3805669743202914;0.3151740598855289;-0.2604807405064036;-0.3191703494524413;-0.05377611651188874;0.3811938598751828;-0.607810755823354;-0.4897114437453595;0.6863798153103217
Gourgé-Viennay;0.6315283135322589;-0.9934409572599155;-0.4005243453718228;0.2853126436929134;-0.4928386066907302;0.3304983178682777;-0.2583746075756201;-0.2837470875321235;0.2129351057002336;0.3603470875668655;-0.5688315202503592;-0.5163197025402531;0.4498220301987794
Gourgé-Viennay;0.6373005585188272;-1.000734652935066;-0.5369773597733856;0.3270885193168511;-0.3793695064117175;0.3434789355050205;-0.2455530048828619;-0.2870150716982204;0.3362705628548461;0.323360646797608;-0.6139925440645028;-0.470418506284604;0.5685328249965884
Gourgé-Viennay;0.671065347068114;-1.058393979415805;-0.5257553968463113;0.3700353514041328;-0.2786007819651847;0.3295618083496317;-0.2424541681427617;-0.3261830419411071;0.111066700740863;0.3434763228846649;-0.6119415444625946;-0.1485706097648931;0.913050560131142
Gourgé-Viennay;0.6333329011569869;-1.002202397023871;-0.5140857580027458;0.309822982941573;-0.2508443232281644;0.3487410489719426;-0.2459369887334202;-0.2847025904891318;0.181249961678179;0.3437491034144436;-0.6064952697841258;-0.4274293793602423;0.7860385137002114
Gourgé-Viennay;0.6867113377393365;-0.9834019265742086;-0.2402282597461363;0.3722137673755478;-0.2402282597461363;0.3365959081657527;-0.2544686988607466;-0.3216568302491145;0.4832538944672887;0.2461336517084387;-0.6416848421410111;-0.4219597861545102;0.4698071707400425
Gourgé-Viennay;0.9342599195481227;-1.044279262472249;-0.3011055956441768;0.304442723529607;-0.2126836928616394;0.2682305508751621;-0.3241199590662922;-0.3842273241665999;0.3689007127565254;0.189803943561119;-0.7432492668082679;-0.4520231746383311;0.5063857869312571
Gourgé-Viennay;0.6831104906310692;-1.060826659221473;-0.4587666678935104;0.3719969196965573;-0.1577366722295293;0.3777875985774528;-0.2260015037880556;-0.3070347546972739;0.1779035519226096;0.31275400359112;-0.6080647503612551;-0.2813613549399979;0.6627036402701907
Gourgé-Viennay;0.6306517761621766;-0.9517280755045324;-0.3579934729607012;0.251015378322589;-0.2365713100752385;0.3381655540414892;-0.2718633669577486;-0.2764835645944937;0.2889475313713075;0.3465444856142599;-0.5728933626217299;-0.5250727114972813;0.1959678119916834
Gourgé-Viennay;0.6237280985284523;-0.9755389926153398;-0.3491196554279329;0.2659053130643971;-0.1955357373701028;0.3445540090981376;-0.2821728657973196;-0.274347528285363;0.2831228445544887;0.3602531093078531;-0.5843323666022707;-0.4802437689670909;0.3170578355117786
Gourgé-Viennay;0.6212947983073239;-0.9411363985223232;-0.3571209098880035;0.2579040586043265;-0.2421663941863044;0.3418490944480154;-0.2714087966814209;-0.269253484655286;0.2781800145786381;0.3311910262659589;-0.5968812488130619;-0.5472552463271532;0.203546396281734
Haims;0.566676698419986;-0.9220347831566775;-1.434871590142875;0.2057517963244486;-1.434871590142875;0.2835114552372793;-0.3608915377810573;-0.3714846112784815;-0.8658322679726547;0.5210908996907242;-0.7082607983484437;-0.9577503354232121;-0.1643591184828315
Haims;0.4591563290232563;-0.9209509025137648;-1.20725764135704;0.2584555976933933;-1.20725764135704;0.3220871461725296;-0.3242274482940644;-0.3553201768124774;-0.5986127695024853;0.5586591526095925;-0.7043755244929557;-1.071595039356967;-0.07514032012161631
Haims;0.5227295863726213;-0.9619636194880217;-1.306574186458404;0.2270284242137073;-1.306574186458404;0.2443332824221776;-0.3989836982397834;-0.3843101916318474;-0.7529608242018974;0.5965158005335403;-0.6490933878903865;-1.280813324313982;-0.2718120801991915
Haims;0.6457263942023759;-0.9634339375435257;-1.382563245285501;0.1686051394827133;-0.9682328204252943;0.2761817570898035;-0.381728865620776;-0.3661728290973318;-0.5988795063018966;0.5152752329557688;-0.7444581497728995;-0.8361154991898709;-0.05915246974416322
Hurepoix;0.585647941600171;-1.005013409740565;-1.578274788094702;0.3001578678811692;-1.343020122181221;0.2284529006181928;-0.3962247777621821;-0.4221745193226576;-0.9824905019069126;0.5413821195818818;-0.7193554988157222;-1.882547530955846;-1.148314957489641
Hurepoix;0.6012393971216117;-1.022104624322995;-1.65489999055882;0.3249953959703609;-1.396533619845742;0.2395318579259649;-0.3782129143386894;-0.4306175305563056;-0.9277030138256486;0.5264873617873267;-0.7645328429219491;-1.951196815217115;-1.011436220840741
Hurepoix;0.4748344840558274;-0.9661904253155584;-1.629374767693728;0.2176032433159496;-1.268220715813855;0.2386782693995944;-0.4066068759736483;-0.3964432316057458;-1.226009436325424;0.6701959295495268;-0.5753690567830194;-1.715231892993167;-1.085701237661486
Hurepoix;0.4166261617888507;-0.9539434340840234;-1.598737471266977;0.2098390603190463;-1.261986259943182;0.2467907762930115;-0.3955330970846698;-0.3838306393921502;-1.272350179464065;0.7113088513682753;-0.5680001808785673;-1.641999329403162;-1.125073305304907
Hurepoix;0.4568480683870719;-0.9801160481866726;-1.586278465297201;0.217105586598255;-1.233887822160576;0.2424744513655939;-0.3954112149805924;-0.3969431195033397;-1.338608040205042;0.7031055127046852;-0.6219262173166373;-1.62628691395337;-1.004612233116023
Hurepoix;0.6311205556186119;-0.9715269818849664;-1.394890460502342;0.2689501753517933;-1.067653776498776;0.2754796974148328;-0.3410220063214846;-0.3508611138427769;-1.288525485248821;0.4223173647573366;-0.7305094332696036;-1.982642986790428;-0.6860590414046182
Hurepoix;0.4674781879921055;-0.9592226323090123;-1.712017748953739;0.3342822706992299;-1.194601899374904;0.2855627769228477;-0.3483274401801664;-0.3554342357409845;-1.445498604417922;0.5128964093586614;-0.6934212604620809;-2.694288981993308;-2.019121892329914
